time_milisec,ax,ay,az
1421110377419.00,4.807553,-7.0726423,-2.1850061
1421110377439.00,2.287543,-9.830657,-1.8491048
1421110377459.00,4.9527507,-9.195378,2.379901
1421110377481.00,7.028784,-12.391532,-1.1660751
1421110377498.00,5.8805213,-12.655882,-4.4584785
1421110377566.00,5.83786,-8.927884,-3.5997143
1421110377567.00,3.577261,-6.3478494,0.25117767
1421110377568.00,1.2338841,-5.680238,2.4472609
1421110377579.00,0.57794815,-6.02048,-0.2880011
1421110377598.00,-0.4643344,-10.171349,-3.4346077
1421110377619.00,2.3400838,-9.782607,-0.99333435
1421110377638.00,1.527274,-11.294613,-1.2665162
1421110377660.00,1.4687457,-12.435241,-1.0109977
1421110377683.00,1.6813037,-11.609259,-0.00239502
1421110377706.00,1.0142908,-9.503288,-1.1204201
1421110377721.00,0.49427214,-6.4840665,-1.287772
1421110377740.00,-0.47930327,-4.4538383,0.98165864
1421110377760.00,-1.2307407,-2.501598,1.1602373
1421110377780.00,-1.4394068,-1.9519409,-0.43484575
1421110377799.00,-1.2220588,-1.8871257,-0.94558364
1421110377819.00,-2.1650977,-3.9918988,-0.14355148
1421110377897.00,-3.177143,-8.393046,1.3784834
1421110377898.00,-2.037114,-4.877457,2.4204667
1421110377899.00,-9.745634,-14.105168,3.6289036
1421110377900.00,-5.7462506,-18.83623,2.136058
1421110377919.00,0.03876938,-8.118368,0.71162015
1421110377939.00,0.4035608,-3.0678704,-1.729204
1421110377959.00,-2.0892055,-9.148226,-1.3662089
1421110377981.00,-4.2141867,-10.741064,-0.47855484
1421110377998.00,-3.3513808,-8.558453,-0.13696519
1421110378020.00,-3.4212854,-9.417217,1.1744577
1421110378040.00,-4.5310774,-10.124197,2.2448816
1421110378059.00,-3.710933,-8.641979,1.6789087
1421110378079.00,-3.020868,-9.619745,-0.31748977
1421110378098.00,-2.6149123,-9.52619,-1.0532098
1421110378119.00,-2.411635,-9.329499,-0.2309697
1421110378138.00,-2.5095315,-9.451345,0.6065387
1421110378159.00,-2.5423133,-9.51167,0.6066884
1421110378215.00,-2.6955945,-9.4032955,0.50579816
1421110378217.00,-2.7436445,-9.517808,0.37062928
1421110378218.00,-2.5291407,-9.490564,0.57944506
1421110378239.00,-2.1692889,-9.63696,0.6783893
1421110378259.00,-1.698967,-9.279054,0.8693921
1421110378279.00,-2.6041346,-9.416469,0.62031007
1421110378301.00,-3.0606852,-9.8254175,0.160616
1421110378320.00,-2.5035439,-9.673035,0.23336472
1421110378339.00,-2.289489,-9.470206,1.0282118
1421110378363.00,-2.1622536,-9.143886,1.4476396
1421110378379.00,-2.2037172,-9.279353,1.2497511
