time_millisec,ax,ay,az
1421714555850.00,-4.716542,-11.549233,-1.2606784
1421714555870.00,-3.6250117,-10.732082,-1.7413288
1421714555890.00,-2.1044738,-10.255324,-3.0174253
1421714555961.00,-1.8582358,-9.057365,-2.5605752
1421714555962.00,-2.0824695,-7.689659,-2.1667442
1421714555963.00,-1.8097366,-6.6750693,-0.8894504
1421714555973.00,-1.9176621,-5.668113,-0.5824388
1421714555990.00,-2.7110124,-4.7792616,-0.67764086
1421714556010.00,-2.90935,-4.4129734,-0.76505905
1421714556030.00,-2.6934988,-5.0105305,-1.0193802
1421714556050.00,-2.2411394,-6.1439734,-1.2624747
1421714556073.00,-1.6718733,-6.850804,-1.7001644
1421714556090.00,-0.86864364,-8.325986,-3.3858092
1421714556110.00,0.23246658,-9.4860735,-4.631519
1421714556130.00,0.5548961,-10.17539,-4.9772997
1421714556150.00,1.611399,-10.371781,-4.934339
1421714556173.00,2.5291407,-9.918674,-5.883665
1421714556191.00,2.7378068,-9.740395,-5.879923
1421714556211.00,1.8931133,-9.889634,-5.1015415
1421714556291.00,1.1966116,-9.567803,-4.216881
1421714556292.00,1.0704241,-9.331146,-3.7257524
1421714556293.00,-0.1407074,-9.523645,-3.2087274
1421714556320.00,-2.3770568,-11.187286,-3.2470477
1421714556322.00,-4.973707,-14.691499,-4.9567924
1421714556335.00,-4.023184,-13.905483,-7.0226464
1421714556351.00,-3.6073484,-8.332722,-1.2126284
1421714556379.00,-4.7755194,-5.110373,4.103417
1421714556390.00,-6.374644,-5.1522856,4.9871793
1421714556414.00,-5.795947,-6.6595016,3.274291
1421714556430.00,-2.8834538,-11.5630045,2.5891657
1421714556451.00,2.9596453,-14.43568,1.8718574
1421714556470.00,5.095554,-12.052337,-1.9136206
1421714556490.00,1.1876303,-10.120305,0.8003856
1421714556510.00,-2.2185366,-8.9900055,2.151476
1421714556532.00,-3.7857773,-8.943003,0.8855585
1421714556551.00,-3.102149,-9.552535,-0.23680755
1421714556620.00,-1.8842816,-9.721534,-0.42810974
1421714556621.00,-1.1082953,-9.807455,0.8966354
1421714556622.00,-0.44906616,-9.437724,1.2419673
1421714556635.00,0.00703537,-9.482481,1.2563374
1421714556650.00,0.31419662,-9.641451,1.3576767
1421714556671.00,0.26315278,-9.842483,0.9466315
1421714556691.00,0.25312364,-9.652678,0.9193881
1421714556711.00,0.30311966,-9.654623,1.1383827
1421714556731.00,0.50250506,-9.737551,1.0148895
1421714556755.00,0.8475375,-9.874066,0.72928345
1421714556770.00,1.2596306,-9.610615,0.09250763
1421714556790.00,1.0900333,-8.966205,-0.06870712
1421714556810.00,0.32437545,-9.278904,0.3252736
1421714556830.00,0.09535172,-9.612111,1.1804452
1421714556851.00,0.63872176,-9.923614,1.0100995
1421714556870.00,1.1725117,-10.181827,0.34143996
1421714556890.00,1.1871812,-10.312505,0.120050356
1421714556952.00,0.2323169,-10.042616,-0.38170624
1421714556953.00,-0.5809419,-9.536519,-0.33754808
1421714556954.00,-0.44786865,-9.427995,0.2947371
1421714556971.00,0.029937744,-10.115515,0.71596116
1421714556990.00,0.3543132,-11.0459795,-0.24249573
1421714557010.00,0.32183075,-12.574152,-1.9826272
1421714557032.00,-0.03502716,-13.744568,-4.2706194
1421714557053.00,-1.3986914,-13.222005,-2.3785539
1421714557070.00,-3.16427,-12.482392,-1.6756155
1421714557090.00,-4.076024,-11.832444,-2.499652
1421714557110.00,-4.872967,-12.128978,-2.4963589
1421714557130.00,-6.283633,-11.369158,0.37526962
1421714557150.00,-7.045549,-10.600506,3.149301
1421714557170.00,-6.925798,-8.488099,3.3188982
1421714557190.00,-6.586603,-10.169104,0.9855505
1421714557262.00,-4.52509,-9.830807,-3.3780253
1421714557264.00,0.30761033,-11.379187,-2.184108
1421714557265.00,0.8319699,-9.817783,0.03966751
1421714557276.00,-0.6632707,-7.9170365,0.9443861
1421714557291.00,-1.3413606,-6.7720675,0.7101233
1421714557310.00,-1.5148499,-6.6186366,-0.17064515
1421714557330.00,-1.2713063,-6.9883676,-0.7258406
1421714557350.00,-1.1015593,-6.7798514,-0.96668977
1421714557370.00,-1.1749067,-5.8770785,-1.1472144
1421714557391.00,-1.2157718,-5.1736913,-1.468596
1421714557410.00,-0.9147478,-5.721552,-1.581611
1421714557431.00,-0.76356214,-6.8710117,-2.0619621
1421714557450.00,-0.6237529,-7.3295083,-2.928061
1421714557470.00,0.066461794,-7.428602,-3.4181418
1421714557491.00,1.090632,-8.156239,-4.9289503
1421714557510.00,1.0532098,-9.605226,-6.7118926
1421714557530.00,0.8878038,-11.088641,-7.654033
1421714557589.00,1.0183324,-12.459191,-6.806795
1421714557591.00,1.1189232,-12.552447,-5.81391
1421714557592.00,1.4102174,-11.269166,-4.7868958
1421714557610.00,-0.5324428,-9.57888,-4.007167
1421714557630.00,-2.7508297,-7.805518,-2.4968078
1421714557650.00,-4.4560833,-6.8033524,-2.0785775
1421714557670.00,-6.9352283,-11.578273,-4.336183
1421714557692.00,-6.7541046,-18.309626,-6.5695386
1421714557714.00,-2.5047414,-14.851516,-4.3884244
1421714557738.00,-3.6657271,-4.781806,3.1963034
1421714557753.00,-5.8945923,-1.8342856,4.816085
1421714557770.00,-6.28034,-2.1718338,3.8226008
1421714557790.00,-4.625531,-5.6979012,2.9865894
1421714557810.00,0.47571075,-14.418467,2.560725
1421714557830.00,3.9800735,-15.074103,0.26704466
1421714557850.00,3.86631,-12.68073,-0.33470398
1421714557912.00,0.8699908,-10.232871,-1.0708731
1421714557913.00,-2.3692732,-9.025481,-0.35131943
1421714557914.00,-3.2241454,-8.476423,0.5718109
1421714557930.00,-2.5021966,-9.061108,1.1981086
1421714557950.00,-1.1466156,-9.852961,1.0333012
1421714557970.00,0.07978409,-10.042316,0.280367
1421714557990.00,0.81385756,-10.409503,0.47406417
1421714558010.00,0.88960004,-9.868229,0.63078827
1421714558037.00,0.8187973,-9.515263,0.2853067
1421714558050.00,0.25551865,-9.599688,0.11376343
1421714558070.00,-0.3332071,-9.508078,-0.25956023
1421714558092.00,-0.24249573,-9.589658,-1.1079959
1421714558113.00,0.22992188,-9.405541,-2.5460556
1421714558130.00,0.85427356,-8.9530325,-2.9687765
1421714558150.00,1.1301498,-8.416398,-3.0129347
1421714558171.00,0.94962525,-8.182285,-1.956731
1421714558228.00,0.55863833,-7.9290113,-1.1728112
1421714558229.00,0.29503646,-7.817643,-1.0008187
1421714558230.00,0.44906616,-7.6601706,-1.1874806
1421714558253.00,0.40505767,-7.9270654,-0.4019142
1421714558270.00,0.14175522,-8.862321,-0.5932164
1421714558290.00,-0.020207977,-8.808433,-0.51912045
1421714558311.00,-0.29623398,-7.9183836,0.082927555
1421714558330.00,-0.41463774,-7.1934414,-0.83062273
1421714558350.00,-0.85532135,-8.126451,-0.15103592
1421714558372.00,-0.8216414,-9.227262,0.18815872
1421714558390.00,0.006436615,-9.28579,-0.36853364
1421714558415.00,0.122595064,-9.065,-0.18112335
1421714558432.00,0.7087761,-9.567654,-0.64605653
1421714558450.00,0.47990203,-9.683363,-0.7393126
1421714558470.00,0.041314088,-9.476344,0.24908203
1421714558490.00,0.084424436,-9.205707,-0.07679031
1421714558573.00,0.20103195,-9.48802,-0.38035905
1421714558574.00,0.30177248,-10.301278,-1.4302757
1421714558575.00,1.389261,-12.016412,-4.5113187
1421714558576.00,1.0102491,-14.685512,-5.7534356
1421714558590.00,-0.53588563,-18.341509,-4.896168
1421714558610.00,-4.1703277,-19.41253,-5.054838
1421714558630.00,-4.8912287,-15.779586,-0.7183562
1421714558652.00,-4.3860292,-11.30584,-0.32841706
1421714558670.00,-2.8695328,-10.554253,-1.9109262
1421714558690.00,-1.2165202,-9.974059,-3.9646554
1421714558711.00,-1.069526,-10.618768,-3.6218684
1421714558731.00,-2.159709,-9.041049,-2.8199859
1421714558751.00,-2.2983205,-7.529642,-1.68789
1421714558771.00,-1.5908917,-6.2791424,-0.91325086
1421714558790.00,-1.3112732,-5.1789303,-0.8452922
1421714558811.00,-1.9315833,-3.7356317,-1.0425819
1421714558830.00,-2.8604019,-3.509003,-1.0144404
1421714558851.00,-2.9918284,-3.39988,-1.040636
1421714558918.00,-3.0388308,-3.6306999,-0.8095166
1421714558919.00,-2.8190877,-4.2041574,-0.8045769
1421714558920.00,-2.4595354,-4.7840514,-0.36658767
1421714558930.00,-1.7558486,-5.4908814,-0.24698639
1421714558953.00,-0.086819455,-7.340735,-0.8735834
1421714558974.00,1.5687377,-9.928104,-2.1350102
1421714558990.00,4.518953,-11.945609,-2.5176146
1421714559014.00,4.5126657,-11.600876,-1.8883232
1421714559037.00,2.9575498,-10.152039,-2.4884253
1421714559053.00,0.8149054,-9.39641,-3.5578015
1421714559070.00,0.1434018,-9.477691,-3.873046
1421714559090.00,0.12588821,-9.238937,-3.0294003
1421714559110.00,-0.38679564,-9.133107,-2.7647507
1421714559130.00,-1.0897338,-9.614806,-3.6515067
1421714559150.00,-1.7238153,-9.400302,-4.4014473
1421714559212.00,-2.156865,-8.666378,-4.9328423
1421714559213.00,-2.4541466,-8.8073845,-4.503535
1421714559214.00,-3.2265403,-11.910282,-4.5566745
1421714559241.00,-3.01997,-13.185929,-6.6259713
1421714559250.00,-0.86699706,-11.528426,-1.9489472
1421714559271.00,-0.9557625,-10.068512,3.4167948
1421714559290.00,-2.2297633,-14.283148,3.1539414
1421714559311.00,3.428321,-18.626816,-13.245057
1421714559332.00,4.261937,-11.713891,2.8601024
1421714559354.00,0.21540207,-9.316177,5.466183
1421714559370.00,-1.099763,-11.321108,4.356391
1421714559390.00,-1.631158,-12.694652,0.8041278
1421714559410.00,-2.2605991,-12.887899,-2.507286
1421714559430.00,-1.4790742,-11.557167,-0.96833634
1421714559450.00,-1.325793,-10.10324,1.5798148
1421714559474.00,-0.91519684,-9.025781,0.4840933
1421714559530.00,-0.3492238,-9.032367,-1.5651453
1421714559530.00,0.38844222,-8.821606,-1.5218853
1421714559531.00,0.26779312,-8.200847,-1.4900016
1421714559550.00,0.44502458,-7.7203455,-1.9758911
1421714559570.00,1.1942166,-7.79983,-2.0288808
1421714559590.00,1.76483,-8.104297,-2.2155428
1421714559610.00,2.0145109,-8.130193,-2.9976664
1421714559633.00,1.0106982,-7.9954734,-3.4582586
1421714559652.00,-0.31255004,-8.258626,-3.3708403
1421714559670.00,-0.5968089,-7.8665915,-2.3700216
1421714559691.00,-0.5550458,-6.917415,-1.1457175
1421714559710.00,-0.6821315,-5.8651032,0.10074051
1421714559730.00,-0.033081207,-7.6737924,-0.66791105
1421714559750.00,1.4260844,-10.161769,-2.0302281
1421714559770.00,1.1261083,-9.75222,-1.6601976
1421714559790.00,-0.5572911,-8.786578,-0.09041199
1421714559810.00,-0.15298188,-8.245903,0.2122586
1421714559895.00,0.38544846,-7.958051,0.91519684
1421714559900.00,0.32856673,-7.7185493,0.99557966
1421714559901.00,1.4793736,-10.065818,-1.2852273
1421714559902.00,2.0823197,-12.365037,-1.7696201
1421714559915.00,1.5079641,-11.24312,-2.1210892
1421714559930.00,0.7414082,-11.986923,-3.2906072
1421714559951.00,1.2193643,-15.897391,-5.702691
1421714559971.00,-0.87687653,-19.00927,-8.46355
1421714559990.00,-2.671345,-17.785715,-5.5437217
1421714560012.00,-3.6336937,-13.280084,-2.776127
1421714560030.00,-3.0103898,-10.909314,-2.0169058
1421714560051.00,-2.4920177,-9.763297,-1.3704002
1421714560070.00,-2.84678,-9.583371,-2.8759694
1421714560090.00,-2.2465284,-8.8966,-3.7259018
1421714560110.00,-1.9423609,-8.1987505,-2.8865974
1421714560130.00,-2.063459,-7.447463,-1.7896783
1421714560206.00,-2.339934,-6.5009813,-1.2686119
1421714560207.00,-2.8856993,-5.319488,-0.9952803
1421714560208.00,-3.3139586,-4.0142026,-0.88451064
1421714560220.00,-3.4730778,-3.9377115,-0.89229447
1421714560230.00,-2.9858408,-4.128415,-0.44427612
1421714560250.00,-2.6830206,-4.5307784,-0.1830693
1421714560270.00,-2.2022204,-4.6634026,-0.45071274
1421714560291.00,-1.4409037,-4.5195518,-0.91519684
1421714560310.00,-0.7547305,-4.9509544,-0.7586224
1421714560330.00,0.18097366,-6.7868867,-1.4784755
1421714560351.00,1.7474661,-9.529035,-2.5526419
1421714560370.00,3.9938447,-12.020753,-3.461402
1421714560390.00,4.1909847,-11.649674,-3.443589
1421714560418.00,2.7759774,-9.979897,-3.9395077
1421714560431.00,0.23725662,-10.137369,-4.8686256
1421714560451.00,-1.1127859,-10.544971,-3.9511836
1421714560520.00,-1.3564792,-9.839489,-4.4006987
1421714560521.00,-1.1620336,-9.177715,-6.725963
1421714560522.00,-1.8952088,-9.166189,-8.28093
1421714560530.00,-2.6478438,-9.563762,-7.082522
1421714560550.00,-4.4530897,-10.509645,-0.7975415
1421714560570.00,-4.348158,-11.700418,5.760172
1421714560591.00,-4.685257,-12.145294,2.810256
1421714560611.00,-0.9780661,-17.445023,-9.742042
1421714560630.00,4.0665936,-19.23036,-7.25167
1421714560651.00,-0.28515702,-12.027788,4.2602906
1421714560674.00,-2.1754262,-8.934321,5.8481884
1421714560691.00,-2.8568091,-10.148446,4.4783874
1421714560711.00,-3.1263986,-12.178824,2.4345374
1421714560730.00,-0.886756,-13.689632,-2.9374914
1421714560750.00,2.5523424,-11.653267,-2.243834
1421714560770.00,1.7812958,-9.594298,0.95621157
1421714560832.00,0.6253995,-8.437354,0.8596623
1421714560832.00,-0.33066237,-8.092023,-0.08741821
1421714560833.00,-0.8219408,-8.264464,-0.89334226
1421714560851.00,-0.7220984,-8.051606,-1.2606784
1421714560871.00,-0.11855347,-7.7812686,-2.182761
1421714560890.00,0.7845186,-8.082143,-3.319946
1421714560911.00,1.3919554,-8.711135,-3.2569273
1421714560930.00,1.4871575,-8.831185,-3.4663417
1421714560950.00,1.371448,-7.9911323,-2.6921515
1421714560971.00,0.2908452,-6.652017,-0.9008267
1421714560997.00,0.6680608,-7.125782,-1.2557387
1421714561014.00,1.2596306,-8.609496,-2.735711
1421714561030.00,0.9092093,-8.76173,-1.8866767
1421714561051.00,-0.22872436,-8.601862,-1.1198213
1421714561070.00,-0.68183213,-7.7338176,-0.23905289
1421714561090.00,-0.17708176,-7.3495665,-1.1374846
1421714561152.00,1.1056008,-8.393046,-1.3747412
1421714561153.00,1.1633807,-8.882828,-1.2769945
1421714561154.00,0.5866301,-9.3944645,-1.0115963
1421714561171.00,-0.38919067,-9.237291,-0.07694
1421714561190.00,-0.4460724,-8.68943,-0.3600014
1421714561211.00,0.6316864,-9.5440035,-1.1297008
1421714561230.00,1.0051597,-10.110575,-1.1416758
1421714561252.00,0.85786605,-10.654244,-0.5041516
1421714561270.00,0.78721297,-10.112821,-2.0122654
1421714561290.00,1.2436138,-11.856994,-5.272785
1421714561311.00,1.0301578,-15.810272,-5.903274
1421714561331.00,-1.1826906,-18.930084,-6.169271
1421714561351.00,-3.9453456,-18.87485,-4.09698
1421714561371.00,-4.4809318,-14.194383,-1.5500267
1421714561390.00,-3.1455588,-11.000175,-0.9533675
1421714561410.00,-1.357078,-10.322834,-1.7597406
1421714561478.00,-0.4724176,-10.498867,-3.5025663
1421714561479.00,-0.5719606,-10.095306,-3.2013927
1421714561480.00,-1.8336868,-8.590037,-2.0731888
1421714561491.00,-1.9378701,-6.9786377,-0.73302567
1421714561511.00,-1.3675561,-5.8776774,-0.29518616
1421714561531.00,-1.3659096,-4.562213,-0.4840933
1421714561551.00,-1.7697698,-3.7755985,-0.78691363
1421714561571.00,-2.53423,-3.8405635,-0.6676117
1421714561590.00,-2.8897407,-3.7405715,-0.60144925
1421714561616.00,-3.1955547,-3.9920485,-0.81730044
1421714561631.00,-3.0368848,-4.157754,-1.1455678
1421714561650.00,-2.8165429,-3.9633083,-0.82807803
1421714561673.00,-1.9772383,-5.0287924,0.05358856
1421714561691.00,-0.4670288,-9.365274,-0.23935227
1421714561712.00,2.252366,-12.795242,-1.9136206
1421714561732.00,4.535119,-12.882511,-3.0520034
1421714561750.00,5.5934186,-9.851763,-2.7339149
1421714561854.00,3.3639545,-9.165291,-3.614384
1421714561855.00,1.0749147,-9.481732,-3.04871
1421714561856.00,-0.5281018,-9.802067,-2.1165986
1421714561857.00,-2.1242325,-9.309141,-3.973038
1421714561858.00,-2.9268637,-9.422456,-6.800209
1421714561871.00,-1.5341597,-9.722282,-6.080206
1421714561891.00,-1.2496015,-10.038724,-5.6856265
1421714561911.00,-1.3015435,-10.620714,-4.468358
1421714561930.00,-1.6054115,-10.805281,1.4144087
1421714561951.00,-2.4463627,-11.026221,4.4991937
1421714561971.00,-2.3965163,-13.737083,1.453178
1421714561991.00,2.9731174,-18.553617,-12.857063
1421714562011.00,3.2813265,-16.82591,-3.4539175
1421714562031.00,-2.9368927,-11.00257,6.5716343
1421714562051.00,-4.12602,-7.05453,5.914351
1421714562071.00,-3.7094362,-8.297695,4.6147537
1421714562094.00,-3.918701,-11.713142,4.032165
1421714562112.00,-1.5084132,-12.821887,-0.92298067
1421714562174.00,3.445535,-11.466006,-4.9969087
1421714562180.00,1.4340179,-9.445209,-0.36015105
1421714562181.00,0.20118164,-8.468939,1.0231224
1421714562190.00,0.0902623,-8.12675,0.1486409
1421714562215.00,-0.49008086,-8.844508,-0.9758208
1421714562232.00,-0.58558226,-8.946445,-1.7220191
1421714562250.00,-0.068557434,-8.594527,-3.007995
1421714562270.00,0.07933502,-8.577014,-2.8304641
1421714562292.00,0.25731492,-8.63644,-2.0109184
1421714562313.00,0.8387059,-8.238419,-1.9532881
1421714562331.00,0.9596544,-7.8742256,-3.1482532
1421714562350.00,0.6689589,-7.649992,-3.7407212
1421714562372.00,0.680934,-7.345974,-3.0226643
1421714562392.00,-0.11511063,-8.089478,-1.1145822
1421714562410.00,-0.8469388,-8.056097,0.45415556
1421714562472.00,-0.058977354,-7.654632,-0.12513977
1421714562473.00,1.2722044,-8.073312,-2.7431955
1421714562474.00,0.6994954,-9.776769,-1.8723065
1421714562491.00,-0.63363236,-10.005493,-0.32437545
1421714562510.00,-0.7623646,-8.443642,-0.9960287
1421714562531.00,-0.49606842,-8.23258,-0.84484315
1421714562550.00,0.75996965,-8.750803,0.026345216
1421714562578.00,1.8790425,-9.438173,-0.9461824
1421714562591.00,1.1331437,-9.238338,-1.0731184
1421714562610.00,0.86669767,-9.977053,-0.95187056
1421714562631.00,1.1849359,-11.365266,-2.633324
1421714562652.00,1.2545412,-12.130026,-5.3799624
1421714562672.00,0.5968089,-16.242573,-4.706363
1421714562690.00,-1.1761043,-18.967806,-5.019811
1421714562711.00,-3.2864158,-17.57106,-3.4560132
1421714562731.00,-4.122577,-13.306579,0.013022918
1421714562750.00,-4.059408,-10.745555,-0.25911117
1421714562822.00,-3.18822,-10.727442,-1.5847545
1421714562823.00,-2.5385711,-11.294912,-3.3260834
1421714562824.00,-2.0818708,-9.999356,-3.0855336
1421714562836.00,-2.3459215,-7.839348,-2.0939956
1421714562850.00,-2.419269,-6.6298633,-0.911754
1421714562871.00,-2.49576,-5.5250106,-0.5457651
1421714562891.00,-3.1546898,-4.280648,-0.34937346
1421714562911.00,-3.4751732,-3.3033307,-0.19474502
1421714562930.00,-3.2217503,-3.0532007,-0.22408402
1421714562951.00,-2.7499316,-3.2054343,-0.26704466
1421714562970.00,-2.205813,-3.5928288,-0.46358597
1421714562992.00,-1.4883549,-4.478986,-0.39188507
1421714563011.00,-0.83256865,-6.7879343,-0.21585113
1421714563031.00,0.39068756,-9.692195,-1.0624906
1421714563051.00,2.2520669,-10.823992,-2.5405169
1421714563146.00,3.178191,-10.575059,-3.0067973
1421714563150.00,3.8390665,-9.95445,-3.4370027
1421714563151.00,2.7544222,-9.711804,-4.5128155
1421714563152.00,1.0621911,-9.910741,-3.622467
1421714563153.00,-0.3249742,-9.655222,-2.1926403
1421714563172.00,-1.8660196,-9.900861,-4.314478
1421714563190.00,-3.0624816,-9.59834,-7.1527257
1421714563210.00,-2.3070025,-9.182055,-5.9829082
1421714563230.00,-2.848277,-10.886861,-3.9233413
1421714563250.00,-3.8776863,-11.007061,-3.9218445
1421714563271.00,-4.217779,-12.105626,-0.62450135
1421714563291.00,-3.3153057,-12.412039,2.1574636
1421714563311.00,-1.1183244,-12.833862,-0.37841308
1421714563331.00,1.7865349,-16.607216,-4.4059377
1421714563350.00,2.9032128,-14.954652,-1.0879376
1421714563370.00,-1.0744656,-11.530073,2.6613157
1421714563449.00,-2.33709,-10.240206,4.6654983
1421714563450.00,-2.1017792,-11.169922,3.7550912
1421714563451.00,-1.4247372,-11.556718,0.7155121
1421714563452.00,-0.2836601,-11.618239,-0.41927812
1421714563473.00,0.18022522,-10.763368,0.81670165
1421714563491.00,0.1672023,-9.769434,0.85846484
1421714563510.00,0.41748184,-9.39162,-0.33515304
1421714563530.00,0.047451325,-8.9201,-1.0121951
1421714563551.00,-0.3847,-8.397687,-0.9090596
1421714563577.00,-0.1553769,-8.082442,-1.2199631
1421714563591.00,0.53364027,-7.782616,-2.2552102
1421714563611.00,1.2898678,-7.3028636,-3.035837
1421714563631.00,1.590742,-8.008496,-3.7420683
1421714563653.00,1.669628,-8.997789,-4.6051736
1421714563673.00,0.37467086,-8.164771,-2.5593777
1421714563693.00,-1.0153385,-6.683302,-0.7499405
1421714563712.00,-1.0548564,-5.1205516,0.013471985
1421714563733.00,-0.055684205,-5.417684,0.36673737
1421714563811.00,0.61537033,-8.611143,-0.0185614
1421714563812.00,1.2913646,-9.872271,-0.94139236
1421714563813.00,0.47601014,-9.291927,0.8771759
1421714563814.00,0.58184004,-8.561296,0.6459068
1421714563830.00,1.4964381,-8.711135,-0.7155121
1421714563851.00,0.74889266,-10.189461,-1.0743159
1421714563870.00,0.3224295,-12.34917,-1.8815873
1421714563893.00,0.2890489,-11.969559,-3.1799872
1421714563917.00,0.642464,-12.918286,-5.1736913
1421714563930.00,0.17633331,-16.319365,-6.763984
1421714563951.00,-1.083447,-19.108364,-6.461613
1421714563974.00,-2.8735743,-17.059874,-2.4346871
